property_id,locality_name,postal_code,street_name,house_number,latitude,longitude,property_type,property_subtype,price,type_of_sale,number_of_rooms,living_area,kitchen_type,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface_of_good,number_of_facades,swimming_pool,state_of_building
11152737,Knokke-Heist,8300,Dumortierlaan,5,51.3503521,3.2893227,APARTMENT,APARTMENT,479000,BUY_REGULAR,1,55,,,,0,,,,,,,,
11137157,Bierges,1301,Rue des Combattants,144,50.7111059,4.5911782,APARTMENT,APARTMENT,445000,BUY_REGULAR,,92,USA_SEMI_EQUIPPED,1,,1,1,18,1,,,2,,
11102775,Wilrijk,2610,Rucaplein,37,51.1783283,4.4221276,APARTMENT,PENTHOUSE,326500,BUY_REGULAR,,150,SEMI_EQUIPPED,1,,1,1,40,,,,4,,GOOD
11159078,SINT-PIETERS-LEEUW,1600,Groot-Bijgaardenstraat,23,50.7994887,4.2903077,APARTMENT,APARTMENT,275000,BUY_REGULAR,,87,SEMI_EQUIPPED,1,,1,1,6,,,,3,,GOOD
11142037,SAINT-SYMPHORIEN,7030,,,,,HOUSE,COUNTRY_COTTAGE,379000,BUY_REGULAR,,156,,1,,1,,,,,786,,,GOOD
11155184,Menen,8930,Rozenstraat,8,50.7986967,3.1327803,HOUSE,HOUSE,159000,BUY_REGULAR,1,110,,,,0,,,,,300,2,,GOOD
11153485,Gent,9000,Leiekaai,10,51.0573296,3.7071006,HOUSE,HOUSE,1375000,BUY_REGULAR,,313,,,0,0,1,19,,,62,2,,AS_NEW
10977781,Knokke-Heist,8300,Zeedijk-Albertstrand,501,51.3484437,3.2768772,APARTMENT,APARTMENT,1350000,BUY_REGULAR,6,75,,,,0,,,,,,,,GOOD
11152940,Middelkerke,8430,Westendelaan,100,51.1774064,2.8011915,APARTMENT,FLAT_STUDIO,152000,BUY_REGULAR,,34,,,,0,,,,,,,,
11162773,Éghezée,5310,Route de la Hesbaye,5,50.6094865,4.8938172,HOUSE,HOUSE,285000,BUY_REGULAR,,150,,,0,0,1,,,,1019,4,0,
11026204,Oostende,8400,Leopold II-laan,18,51.2302157,2.9135339,APARTMENT,PENTHOUSE,499000,BUY_REGULAR,10,110,INSTALLED,1,,0,1,50,,,,,,GOOD
11035985,"Rochefort, Jemelle",5580,Impasse du Maurlet,"7,B1.3",50.1616761,5.2656933,APARTMENT,APARTMENT,64950,BUY_REGULAR,,58,SEMI_EQUIPPED,1,0,0,,,,,,3,0,GOOD
10891776,Neder-over-Heembeek,1120,Rue de Heembeek,244,50.8933251,4.382544,APARTMENT,PENTHOUSE,240000,BUY_REGULAR,,94,,1,0,0,1,35,,,,2,0,TO_BE_DONE_UP
11156040,Borgerhout,2140,Stenenbrug,103,51.2118327,4.450428,APARTMENT,APARTMENT,276500,BUY_REGULAR,,81,USA_INSTALLED,1,,1,1,,,,,2,,JUST_RENOVATED
11068639,Heist-aan-Zee,8301,Knokkestraat,26,51.3398524,3.2414056,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
10908970,Bruxelles,1000,Rue Henri Maus,37,50.8475437,4.3501813,APARTMENT,PENTHOUSE,295000,BUY_REGULAR,,77,HYPER_EQUIPPED,1,0,0,,,,,,2,0,AS_NEW
11150965,Loppem,8210,Karekietlaan,5,51.1586407,3.1868406,HOUSE,VILLA,475000,BUY_REGULAR,,280,,,0,0,,,,,1083,4,0,
10828188,Strombeek-Bever,1853,de Villegas de Clercampstraat,185,50.9087109,4.3466435,APARTMENT,DUPLEX,335000,BUY_REGULAR,11,128,,1,,0,,,,,,,,AS_NEW
10653632,Knokke-Heist,8300,Van Bunnenlaan,14,51.3523193,3.2904519,APARTMENT,APARTMENT,425000,BUY_REGULAR,7,41,HYPER_EQUIPPED,1,,0,,,,,,,,
11149362,Flemalle,4400,Rue Rouffa,82,50.5901415,5.4690109,HOUSE,HOUSE,139000,BUY_REGULAR,,130,SEMI_EQUIPPED,1,0,0,1,10,1,25,92,2,0,TO_RENOVATE
11154660,Antwerpen,2060,Van Stralenstraat,104,51.2223479,4.4198203,HOUSE,HOUSE,665000,BUY_REGULAR,,225,,,,0,1,,,,0,2,,GOOD
11127258,Vorselaar,2290,Lepelstraat,60,51.199085,4.769618,APARTMENT,DUPLEX,289000,BUY_REGULAR,,119,INSTALLED,1,,1,1,9,1,,,2,,
10163060,Bouillon,6830,,,,,HOUSE,MIXED_USE_BUILDING,290000,BUY_REGULAR,,338,INSTALLED,1,,0,,,,,111,2,,AS_NEW
11160012,CHÂTELET,6200,,,,,HOUSE,HOUSE,75000,BUY_REGULAR,,90,INSTALLED,1,,1,1,,1,500,0,2,,TO_RENOVATE
10339902,Wevelgem,8560,Kortrijkstraat,410,50.8174463,3.2140064,APARTMENT,APARTMENT,220000,BUY_REGULAR,,137,,,0,0,,,,,,,,GOOD
11152057,Vorst,1190,,,,,APARTMENT,APARTMENT,269000,BUY_REGULAR,,92,USA_HYPER_EQUIPPED,1,0,0,1,7,,,,2,0,TO_BE_DONE_UP
11152135,Lichtaart,2460,Snepkenshof,27,51.2045665,4.8691064,HOUSE,VILLA,469000,BUY_REGULAR,,362,SEMI_EQUIPPED,1,,1,1,,,,1654,4,,TO_RENOVATE
11122908,Antwerpen,2000,Nationalestraat,101,51.2142239,4.3984382,APARTMENT,DUPLEX,399000,BUY_REGULAR,,99,,,0,0,1,10,,,,2,,GOOD
11142739,Antwerpen Deurne,2100,Herentalsebaan,387,51.2062615,4.4691275,APARTMENT,APARTMENT,230000,BUY_REGULAR,,99,,,,0,1,,,,,3,,GOOD
11142548,Orp-Jauche,1350,,,,,HOUSE,HOUSE,275000,BUY_REGULAR,,307,,,,1,,,1,765,765,3,,TO_RENOVATE
10825633,Middelkerke,8430,Kerkstraat,52,51.1870808,2.8193441,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
10804085,Wanfercée-Baulet,6224,Rue des Dames,46,50.4660718,4.5876476,APARTMENT,APARTMENT,150000,BUY_REGULAR,,53,SEMI_EQUIPPED,1,,1,,,,,,3,,GOOD
11103721,Schaarbeek,1030,Rue Gaucheret,6B,50.8625076,4.3606585,APARTMENT,APARTMENT,270000,BUY_REGULAR,,98,INSTALLED,1,,0,1,5,,,,2,,GOOD
11148080,GONTRODE,9090,,,,,APARTMENT,APARTMENT,359000,BUY_REGULAR,,129,INSTALLED,1,,1,1,12,,,,3,,GOOD
10918031,Elsene,1050,,,,,APARTMENT,APARTMENT,1350000,BUY_REGULAR,4,320,USA_HYPER_EQUIPPED,1,0,0,1,76,,,,2,0,AS_NEW
11128846,Gent Sint-Denijs-Westrem,9051,Sint-Dionysiusstraat,13-15,51.0193988,3.6691454,APARTMENT,APARTMENT,398000,BUY_REGULAR,,95,HYPER_EQUIPPED,1,0,0,1,3,,,,2,0,AS_NEW
11129291,Gent,9000,Kortrijksesteenweg,773,51.0294559,3.7125958,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11150552,Lier,2500,Hagenbroeksesteenweg,75,51.146662,4.5719329,HOUSE,HOUSE,442000,BUY_REGULAR,,216,,1,0,0,1,25,1,450,641,3,,TO_RENOVATE
11155799,Vilvoorde,1800,Voerdelaan,4,50.9174677,4.400047,HOUSE,VILLA,695000,BUY_REGULAR,,228,INSTALLED,1,,1,1,,1,270,684,4,,GOOD
11161558,Elsene,1050,Rue du Vivier,41,50.8311198,4.380026,HOUSE,APARTMENT_BLOCK,679000,BUY_REGULAR,,225,,,,1,,,,,0,2,,TO_BE_DONE_UP
11147717,Antwerpen,2140,Stenenbrug,83,51.2121164,4.4499418,APARTMENT,APARTMENT,269000,BUY_REGULAR,,72,,,,0,,,1,70,,2,,GOOD
11146772,TURNHOUT,2300,Lokerenstraat,76,51.3178218,4.9274311,HOUSE,HOUSE,219000,BUY_REGULAR,,115,INSTALLED,1,,0,,,,,0,,,GOOD
10970864,Houthulst,8650,Kerkstraat,10,50.9783316,2.949732,APARTMENT,APARTMENT,287000,BUY_REGULAR,9,103,INSTALLED,1,,0,,,,,,,,GOOD
10710532,Oostende,8400,Kapucijnenstraat,16,51.2332233,2.9186749,APARTMENT,APARTMENT,189000,BUY_REGULAR,2,66,,,,0,1,,,,,,,GOOD
10823351,Zaventem,1932,Woluwedal,8,50.8564852,4.4485267,APARTMENT,APARTMENT,185000,BUY_REGULAR,,55,INSTALLED,1,0,0,1,,,,,2,0,AS_NEW
11151901,Fauvillers,6637,Thier de la croix,178,49.9044275,5.6882259,HOUSE,TOWN_HOUSE,338000,BUY_REGULAR,,186,,,0,0,,,,,917,4,0,
11156609,Gent Mariakerke,9030,Gérard Willemotlaan,88,51.074975,3.68256,HOUSE,HOUSE,463500,BUY_REGULAR,,178,USA_HYPER_EQUIPPED,1,0,0,1,26,1,166,0,2,0,AS_NEW
11123838,GENTBRUGGE,9050,Brusselsesteenweg,111/101,51.0205513,3.7787886,APARTMENT,APARTMENT,395000,BUY_REGULAR,,110,INSTALLED,1,,0,1,10,,,,4,,
11150471,Deinze,9800,Kortrijkstraat,12,50.9786548,3.5303823,HOUSE,APARTMENT_BLOCK,565000,BUY_REGULAR,18,263,,1,,0,,,,,103,2,,
11157604,Ukkel,1180,Avenue Moscicki,21,50.8070912,4.3630153,HOUSE,VILLA,1390000,BUY_REGULAR,,270,HYPER_EQUIPPED,1,0,0,1,23,1,490,620,4,,GOOD
11145866,Turnhout,2300,Kerkplein,32-34,51.3210605,4.9417139,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
10901976,Antwerpen (2000),2000,De Waghemakerestraat,2,51.2279975,4.4145807,APARTMENT,APARTMENT,179000,BUY_REGULAR,6,60,,1,,0,1,3,,,,,,GOOD
11084140,Deinze,9800,Tolpoortstraat,155,50.9777315,3.5320013,APARTMENT,APARTMENT,230000,BUY_REGULAR,7,71,INSTALLED,1,,0,1,18,,,,,,GOOD
11153416,Dilsen-Stokkem,3650,Helliniplein,5,51.0684993,5.7555118,APARTMENT,APARTMENT,285000,BUY_REGULAR,,94,,,0,0,1,19,1,64,,3,,AS_NEW
10517918,Ronse,9600,Sint-Martensstraat,2/201,50.7475465,3.5991982,APARTMENT,APARTMENT,549000,BUY_REGULAR,,198,HYPER_EQUIPPED,1,,1,1,,,,,2,,GOOD
9016176,Orsmaal,3350,Sint-Truidensesteenweg,"172,",50.8023706,5.0547102,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,0,0,,,,,,,,
11062800,Eeklo,9900,Boelare,"3,8",51.1854614,3.5646934,APARTMENT,APARTMENT,515000,BUY_REGULAR,,160,HYPER_EQUIPPED,1,0,0,1,,,,,,,AS_NEW
11024055,Deinze,9800,Tolpoortstraat,155,50.9777315,3.5320013,APARTMENT,APARTMENT,290000,BUY_REGULAR,9,97,INSTALLED,1,,0,1,8,,,,,,GOOD
11154681,Antwerpen,2018,Mechelsesteenweg,,51.2056884,4.4102319,APARTMENT,APARTMENT,369000,BUY_REGULAR,,122,,,0,0,1,4,,,,2,,GOOD
11162043,Gent,9040,Potuitstraat,,51.0656794,3.755662,APARTMENT,PENTHOUSE,685000,BUY_REGULAR,,129,USA_HYPER_EQUIPPED,1,0,0,1,67,,,,4,0,AS_NEW
11157318,Fléron,4620,Rue de Jupille,139,50.6289165,5.6759489,HOUSE,HOUSE,299000,BUY_REGULAR,,120,USA_INSTALLED,1,,0,1,20,1,60,223,2,,
11117312,Heusden (9070),9070,Tramstraat,21,51.030121,3.8014085,APARTMENT,PENTHOUSE,365000,BUY_REGULAR,14,128,INSTALLED,1,,0,1,26,,,,,,
11150504,Saint-Gilles,1060,Rue Defacqz,113,50.8263694,4.3559586,APARTMENT,APARTMENT,975000,BUY_REGULAR,,220,HYPER_EQUIPPED,1,0,0,1,25,,,,2,0,AS_NEW
11060661,Lembeek,1502,Steengroefstraat,18,50.7130124,4.2168952,HOUSE,HOUSE,229000,BUY_REGULAR,,142,SEMI_EQUIPPED,1,,1,,,,,199,3,,TO_RENOVATE
10583199,Zwijnaarde,9052,Rijvisschestraat,,51.0093813,3.7009165,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
10871229,Gent,9000,Brusselsesteenweg,4,51.0408152,3.7410737,APARTMENT,APARTMENT,364500,BUY_REGULAR,10,78,,,,0,1,27,,,,,,GOOD
10593603,Dilbeek,1700,Hendrik Placestraat,43,50.8697136,4.2451735,APARTMENT,SERVICE_FLAT,215000,BUY_REGULAR,,87,HYPER_EQUIPPED,1,0,0,1,14,,,,2,,AS_NEW
10463993,Knokke,8300,,,,,APARTMENT,APARTMENT,2395000,BUY_REGULAR,4,120,HYPER_EQUIPPED,1,0,0,1,6,,,,2,,GOOD
11013931,Nieuwpoort,8620,Elisalaan,2,51.1497688,2.7230314,APARTMENT,APARTMENT,260000,BUY_REGULAR,,75,SEMI_EQUIPPED,1,1,1,,,,,,4,,TO_BE_DONE_UP
11150198,La Roche-en-Ardenne,6980,Chemin Du Pafy,132,50.1837508,5.6083713,HOUSE,HOUSE,436750,BUY_REGULAR,11,,INSTALLED,1,,0,1,17,1,1,980,3,0,AS_NEW
11159018,Etterbeek,1040,,,,,APARTMENT,APARTMENT,1350000,BUY_REGULAR,5,300,HYPER_EQUIPPED,1,0,0,1,20,,,,2,0,GOOD
11154427,Edegem,2650,Pieter Van den Bemdenlaan,114,51.1609051,4.4178896,APARTMENT,APARTMENT,285000,BUY_REGULAR,,82,INSTALLED,1,,1,1,,,,,3,,JUST_RENOVATED
11162047,Gent,9040,Potuitstraat,,51.0656794,3.755662,APARTMENT,APARTMENT,429000,BUY_REGULAR,,106,USA_HYPER_EQUIPPED,1,0,0,1,21,,,,4,0,AS_NEW
11152747,MORTSEL,2640,Vuurkruisenlaan,31,51.1709806,4.46666,HOUSE,HOUSE,495000,BUY_REGULAR,,,SEMI_EQUIPPED,1,,0,,,,,0,,,GOOD
11141192,Waterloo,1410,Rue de la Station,62-64-66,50.7173747,4.3935424,APARTMENT,DUPLEX,506650,BUY_REGULAR,,117,USA_HYPER_EQUIPPED,1,0,0,1,32,1,90,,2,0,AS_NEW
10138384,Boom,2850,Antwerpsestraat,253-257,51.0984587,4.3667644,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
10337689,Mol,2400,Molenstraat,,51.1868038,5.1199025,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11066796,Vilvoorde,1800,Maria-Theresialaan,59-65,50.9228315,4.4213012,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11155166,Jambes,5100,Av. du Bourgmestre Jean Materne,106,50.456877,4.8706106,HOUSE,HOUSE,469000,BUY_REGULAR,,250,,,,0,,,1,149,149,,,TO_RENOVATE
11145023,Gent,9000,Groendreef,174,51.0666323,3.6980985,HOUSE,HOUSE,395000,BUY_REGULAR,1,165,,,,0,,,1,20,115,2,,GOOD
11075736,Evere,1140,Henry Dunantlaan,40,50.8621468,4.4102019,APARTMENT,APARTMENT,205000,BUY_REGULAR,2,54,,,1,0,,,,,,,,GOOD
11161628,Turnhout,2300,Kasteelloop,28,51.3168203,4.9434178,APARTMENT,APARTMENT,399900,BUY_REGULAR,,114,INSTALLED,1,,1,1,61,,,,2,,
11157627,Antwerpen,2020,VII-de Olympiadelaan,135,51.1829043,4.3824441,HOUSE,APARTMENT_BLOCK,999000,BUY_REGULAR,,600,INSTALLED,1,,1,,,,,226,,,GOOD
11136339,Deurne,2100,Bisschoppenhoflaan,291,51.2333903,4.460503,APARTMENT,APARTMENT,195000,BUY_REGULAR,,70,USA_HYPER_EQUIPPED,1,,1,1,8,,,,,,
10993992,Ganshoren,1083,Van Overbekelaan,212,50.877563,4.3066813,APARTMENT,APARTMENT,175000,BUY_REGULAR,,75,NOT_INSTALLED,1,0,0,1,18,,,,2,0,TO_RENOVATE
11143732,Tienen,3300,Sint-Truidensesteenweg,283,50.7995131,4.9677327,HOUSE,HOUSE,249000,BUY_REGULAR,,170,,,0,0,1,,,,590,2,,GOOD
10855706,Knokke-Heist,8300,Koningin Fabiolalaan,20,51.3562425,3.3120839,APARTMENT,GROUND_FLOOR,3495000,BUY_REGULAR,5,162,USA_HYPER_EQUIPPED,1,0,0,1,,1,300,,2,1,AS_NEW
11076739,Deurne,2100,Blivensstraat,51,51.2275443,4.4615232,APARTMENT,APARTMENT,199000,BUY_REGULAR,,95,INSTALLED,1,,1,,,,,,3,,JUST_RENOVATED
10754876,Wilrijk,2610,Prins Boudewijnlaan,327,51.17215,4.4263533,APARTMENT,APARTMENT,189000,BUY_REGULAR,,105,INSTALLED,1,,0,,,,,,2,,GOOD
11128152,Evere,1140,Avenue de l'Optimisme,91,50.8622996,4.4085166,APARTMENT,APARTMENT,220000,BUY_REGULAR,,85,SEMI_EQUIPPED,1,0,0,1,9,,,,2,0,TO_BE_DONE_UP
10797287,Amay,4540,Chaussée Roosevelt,14A,50.5477369,5.3176184,APARTMENT,APARTMENT,139000,BUY_REGULAR,,103,INSTALLED,1,,1,1,1,,,,3,,GOOD
11016504,Putte,2580,Aarschotbaan,25,51.0792997,4.676451,APARTMENT,APARTMENT,330000,BUY_REGULAR,,176,,,0,0,1,,,,,2,,AS_NEW
11133910,BERCHEM-SAINTE-AGATHE,1082,Avenue de Selliers de Moranville,31,50.868523,4.2911622,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11149892,As,3665,Oude Baan,24,50.9983222,5.5731674,APARTMENT,APARTMENT,200000,BUY_REGULAR,,80,,,0,0,,,,,,4,0,
11152493,Boutersem,3370,Stationsstraat,91,50.8377345,4.8406985,APARTMENT,SERVICE_FLAT,279000,BUY_REGULAR,,75,INSTALLED,1,0,0,1,13,,,,4,,AS_NEW
11160511,Tubeke,1480,Chaussée d'Hondzocht,233,50.7017685,4.1994594,APARTMENT,APARTMENT,210000,BUY_REGULAR,,85,USA_SEMI_EQUIPPED,1,0,0,1,7,,,,,0,GOOD
10250928,Molenbeek-Saint-Jean,1080,Avenue de la Liberte,154,50.8611238,4.3168495,APARTMENT,APARTMENT,239000,BUY_REGULAR,,105,INSTALLED,1,0,0,1,4,,,,2,0,AS_NEW
11142038,Charleroi,6000,,,,,HOUSE,HOUSE,109000,BUY_REGULAR,,279,,,,1,,,,,0,2,,TO_RENOVATE
11128582,Bruxelles,1000,Place de Dinant,6,50.8429592,4.351722,APARTMENT,PENTHOUSE,1590000,BUY_REGULAR,5,320,USA_HYPER_EQUIPPED,1,0,0,1,35,,,,,0,JUST_RENOVATED
11163117,Waregem,8790,Holstraat,80/82,50.8828924,3.439141,APARTMENT,APARTMENT,255000,BUY_REGULAR,,50,,,0,0,1,26,,,,2,0,GOOD
11155549,GERAARDSBERGEN,9500,Atembekestraat,44,50.7607751,3.9104213,HOUSE,MIXED_USE_BUILDING,300000,BUY_REGULAR,,128,SEMI_EQUIPPED,1,,0,,,,,2810,4,,TO_RENOVATE
11027488,ZEEBRUGGE,8380,Brusselstraat,68,51.328014,3.1771436,APARTMENT,APARTMENT,249000,BUY_REGULAR,,55,INSTALLED,1,,0,,,,,,4,,GOOD
11153848,Uccle,1180,Rue Roberts Jones - Roberts Jonesstraat,38,50.8074827,4.3552938,APARTMENT,APARTMENT,340000,BUY_REGULAR,,48,USA_HYPER_EQUIPPED,1,1,0,,,,,,1,0,AS_NEW
11147476,De Haan,8420,Leopold II-laan,9,51.3004559,3.0781179,APARTMENT,APARTMENT,249000,BUY_REGULAR,1,56,,,,0,,,,,,,,GOOD
11012986,Oudergem,1160,Boulevard du Triomphe,201,50.8163956,4.3989398,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11153385,Kortrijk,8500,Veemarkt,42,50.8259052,3.2734385,HOUSE,HOUSE,110000,BUY_REGULAR,,,,,,0,,,,,0,3,,
11146374,Gent Zwijnaarde,9052,Maaltemeers,62,51.0174008,3.704298,HOUSE,VILLA,784650,BUY_REGULAR,,167,USA_HYPER_EQUIPPED,1,0,0,1,25,1,1660,1660,4,0,AS_NEW
11152831,Nijlen,2560,statiestraat,28,51.1607362,4.6684497,APARTMENT,APARTMENT,289000,BUY_REGULAR,,250,SEMI_EQUIPPED,1,,1,,,,,,3,,TO_RENOVATE
10964028,Oostende,8400,Hendrik Serruyslaan,4,51.2304085,2.9150147,APARTMENT,APARTMENT,210000,BUY_REGULAR,12,80,INSTALLED,1,,0,1,5,,,,,,TO_RENOVATE
11041691,Ronse,9600,Grote Markt,13-16,50.7468995,3.601227,APARTMENT,APARTMENT,595000,BUY_REGULAR,15,155,,1,,0,1,42,,,,2,,
11155359,Jette,1090,Rue Eugène Toussaint,54,50.8785479,4.3218946,APARTMENT,APARTMENT,269000,BUY_REGULAR,,,,1,,1,1,27,,,,3,,TO_RENOVATE
11152363,Neufchâteau,6840,Chaussée d'Arlon,126B,49.837018,5.4592958,HOUSE,HOUSE,315000,BUY_REGULAR,,129,,1,0,0,1,9,1,735,853,2,0,GOOD
11143594,Heist-op-den-Berg,2220,Noordstraat,30,51.0798611,4.7235224,HOUSE,HOUSE,465000,BUY_REGULAR,15,204,HYPER_EQUIPPED,1,,0,,,,,184,,,
11125961,Mechelen,2800,Adegemstraat,101,51.0267524,4.4724642,APARTMENT,APARTMENT,865000,BUY_REGULAR,,325,INSTALLED,1,,1,1,,1,29,,2,,
11162929,Gent,9000,Meulestedekaai,20,51.0851205,3.7264671,HOUSE,HOUSE,265000,BUY_REGULAR,1,155,,1,,0,,,,,74,3,,GOOD
11060015,Hasselt,3500,Oude Truierbaan,150,50.9083139,5.3156343,APARTMENT,APARTMENT,293814,BUY_REGULAR,,123,HYPER_EQUIPPED,1,0,0,1,,,,,4,0,GOOD
11147415,MONTEGNÉE,4420,Rue des Écoles,13,50.6419582,5.5208475,APARTMENT,APARTMENT,210199,BUY_REGULAR,,82,INSTALLED,1,,1,1,24,,,,2,,AS_NEW
11082727,Ukkel,1180,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
10794866,WOLUWE-SAINT-LAMBERT,1200,place Carnoy,11,50.8507973,4.4507638,APARTMENT,FLAT_STUDIO,91000,BUY_REGULAR,,24,,,,1,,,,,,,,
11003793,Lier,2500,De Schom,12,51.1396768,4.5503972,APARTMENT,APARTMENT,287000,BUY_REGULAR,,89,HYPER_EQUIPPED,1,0,0,1,8,,,,,,AS_NEW
11144612,Mortsel,2640,De Valk,6,51.1650457,4.4749878,APARTMENT,GROUND_FLOOR,219000,BUY_REGULAR,,65,NOT_INSTALLED,1,,1,,,1,62,,2,,
11143406,Opglabbeek,3660,Gildenstraat,40,51.0459927,5.5843702,HOUSE,HOUSE,495000,BUY_REGULAR,15,218,,,,0,1,,,,265,,,GOOD
11142688,Antwerpen,2140,Vooruitzichtstraat,15,51.2178973,4.4434587,APARTMENT,APARTMENT,329000,BUY_REGULAR,,77,INSTALLED,1,,0,1,5,,,,2,,
11150685,Maarkedal,9681,Ommegangstraat,18,50.765876,3.5907264,HOUSE,VILLA,395000,BUY_REGULAR,,183,HYPER_EQUIPPED,1,0,0,,,,,2130,4,0,
11142172,Gent,9040,Adolf Baeyensstraat,120,51.0545206,3.7535021,APARTMENT,APARTMENT,395000,BUY_REGULAR,,118,HYPER_EQUIPPED,1,,0,1,5,,,,3,0,
11063563,Ukkel,1180,Chaussée de Waterloo,843-851,50.7954576,4.3735771,APARTMENT,FLAT_STUDIO,346000,BUY_REGULAR,,57,USA_HYPER_EQUIPPED,1,0,0,1,9,,,,2,0,AS_NEW
11133049,Schaarbeek,1030,,,,,APARTMENT,DUPLEX,310000,BUY_REGULAR,,130,,,,1,,,1,,,2,,TO_RENOVATE
10952586,Woluwe-Saint-Lambert,1200,Avenue Georges Henri,200,50.8447173,4.4156919,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
10974893,Marche-en-Famenne,6900,Rue du Luxembourg,71  73,50.221149,5.3453365,APARTMENT,APARTMENT,248000,BUY_REGULAR,,87,HYPER_EQUIPPED,1,,0,1,6,,,,3,,
11073597,Varsenare,8490,Oude Dorpsweg,67,51.1895408,3.1435764,APARTMENT,APARTMENT,225000,BUY_REGULAR,1,96,,1,,0,,,,,,2,,GOOD
10041932,Leuven,3000,Sint-Rafaëlplein,1,50.8795434,4.6930085,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11145704,Wachtebeke,9185,Dorp,86,51.1692418,3.8580918,HOUSE,HOUSE,299000,BUY_REGULAR,16,306,,,,0,,,,,970,,,TO_RENOVATE
11101269,Hoboken,2660,De Bruynlaan,124,51.183045,4.3748514,APARTMENT,APARTMENT,222000,BUY_REGULAR,1,75,,1,,0,,,,,,,,GOOD
10461220,Nieuwpoort,8620,,,,,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11126262,LIER,2500,Boomlaarstraat,230,51.1318776,4.5521817,APARTMENT,APARTMENT,279000,BUY_REGULAR,,93,SEMI_EQUIPPED,1,,0,1,,,,,2,,GOOD
11152623,Deurne (2100),2100,Fredegandus Van Rielstraat,27,51.2096059,4.4759977,APARTMENT,APARTMENT,299000,BUY_REGULAR,9,,INSTALLED,1,,0,1,6,,,,,,
11161540,Bredene,8450,pescatorstraat,51,51.222779,2.9612295,HOUSE,HOUSE,249000,BUY_REGULAR,9,197,,,,0,,,,,180,,,
11150513,Gent Gentbrugge,9050,Jules de Saint-Genoisstraat,81-81A,51.029384,3.7586157,HOUSE_GROUP,HOUSE_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11079416,Aalst,9300,Bauwensplein,5,50.9428631,4.0368301,APARTMENT_GROUP,APARTMENT_GROUP,,BUY_REGULAR,,,,,,0,,,,,,,,
11122915,Elsene,1050,,,,,APARTMENT,APARTMENT,995000,BUY_REGULAR,4,198,HYPER_EQUIPPED,1,0,0,1,8,,,,,0,JUST_RENOVATED
11152896,Idegem,9506,Driesstraat,61,50.7986533,3.921116,HOUSE,HOUSE,175000,BUY_REGULAR,,103,INSTALLED,1,,0,,,,,532,2,,GOOD
11148503,Kortrijk,8500,Doorniksewijk,93,50.819674,3.2693858,APARTMENT,APARTMENT,325250,BUY_REGULAR,6,,,,,0,,,,,,,,GOOD
11158123,Erpe-Mere,9420,Stationsstraat,45,50.9048247,3.9221233,HOUSE,HOUSE,269000,BUY_REGULAR,,189,,1,0,0,1,20,1,100,220,3,0,TO_BE_DONE_UP
11145599,Oudsbergen,3670,Weg naar Opglabbeek,7,51.0465883,5.5256241,HOUSE,HOUSE,299000,BUY_REGULAR,13,152,,1,,0,,,,,2408,,,
11143859,Sint-Lievens-Houtem,9520,Markt,25,50.9228409,3.8524137,APARTMENT,APARTMENT,299000,BUY_REGULAR,,,,,0,0,,,,,,2,,AS_NEW
11146961,Brasschaat,2930,Kaartse Bossen,2A,51.3100675,4.4941773,HOUSE,HOUSE,840000,BUY_REGULAR,,230,,,,1,1,27,1,410,550,4,,
10884716,Gent,9000,Prinses Clementinalaan,17,51.0347447,3.7155523,APARTMENT,PENTHOUSE,1100000,BUY_REGULAR,1,179,,,,0,1,,,,,2,,GOOD
11086413,Molenbeek-Saint-Jean,1080,Boulevard Louis Mettewie,54,50.8569572,4.3099421,APARTMENT,APARTMENT,275000,BUY_REGULAR,,101,HYPER_EQUIPPED,1,0,0,1,6,,,,2,0,GOOD
